Date,BBVA_Close,BBVA_High,BBVA_Low,BBVA_Volume,BBVA_MA_5,BBVA_MA_10,BBVA_MA_30,BBVA_MA_60,IBEX_Close,IBEX_Return_1d,IBEX_MA_5,deposit_rate,marginal_rate,refinancing_rate,event
2007-10-03,16.44793701171875,16.572834014892578,16.313432693481445,79675984,16.08285427093506,15.98966178894043,15.925292142232259,16.48988939921061,14783.78515625,-0.0004192157845406,14666.965234375,3.0,5.0,4.0,1
2007-10-04,16.44793701171875,16.515188217163086,16.35186195373535,95594601,16.205829429626466,16.032895278930663,15.933618609110514,16.475798479715984,14717.9853515625,-0.0044508090446432,14694.2453125,3.0,5.0,4.0,1
2007-10-05,16.668907165527344,16.668907165527344,16.428722381591797,75557093,16.380684661865235,16.100147342681886,15.950591723124186,16.462668291727702,14892.0849609375,0.0118290380929422,14757.365234375,3.0,5.0,4.0,1
2007-10-08,16.572834014892578,16.697729110717773,16.553619384765625,63222002,16.513267517089844,16.16067428588867,15.965323130289713,16.44377368291219,14808.9853515625,-0.005580119210505,14798.565234375,3.0,5.0,4.0,1
2007-10-09,16.64969253540039,16.659299850463867,16.467151641845703,105948723,16.557461547851563,16.253866481781007,15.9893417040507,16.426800537109376,14862.685546875,0.003626190048654,14813.1052734375,3.0,5.0,4.0,1
2007-10-10,16.50558090209961,16.659299850463867,16.419113159179688,91364309,16.568990325927736,16.325922298431397,16.00663506189982,16.410147635142007,14863.78515625,7.398456836971157e-05,14829.1052734375,3.0,5.0,4.0,1
2007-10-11,16.64969253540039,16.764982223510742,16.380685806274414,62041784,16.609341430664063,16.407585430145264,16.02488915125529,16.3928542137146,15099.984375,0.0158909198610612,14905.505078125,3.0,5.0,4.0,1
2007-10-12,16.85144805908203,16.85144805908203,16.47675895690918,45368620,16.645849609375,16.51326713562012,16.045705191294353,16.385168234507244,15261.2841796875,0.0106821173242108,14979.344921875,3.0,5.0,4.0,1
2007-10-15,16.67851448059082,16.85144805908203,16.659299850463867,90790991,16.666985702514648,16.590126609802248,16.055632813771567,16.3733190536499,15187.484375,-0.0048357532576273,15055.0447265625,3.0,5.0,4.0,1
2007-10-16,16.534404754638672,16.630477905273438,16.409507751464844,49276893,16.643928146362306,16.600694847106933,16.055632813771567,16.355865542093913,15279.6845703125,0.0060708009987664,15138.44453125,3.0,5.0,4.0,1
2007-10-17,16.47675895690918,16.67851448059082,16.30382537841797,57840023,16.638163757324218,16.603577041625975,16.066200987497965,16.337131023406982,15430.484375,0.0098693009003925,15251.784375,3.0,5.0,4.0,1
2007-10-18,16.50558090209961,16.74576759338379,16.3326473236084,68692121,16.609341430664063,16.609341430664063,16.079331175486246,16.327683703104654,15507.083984375,0.0049641740021528,15333.204296875,3.0,5.0,4.0,1
2007-10-19,16.515188217163086,16.544010162353516,16.371076583862305,43725908,16.542089462280273,16.593969535827636,16.105911763509116,16.316475009918214,15529.6845703125,0.0014574362246488,15386.884375,3.0,5.0,4.0,1
2007-10-22,16.236572265625,16.515188217163086,16.102069854736328,84578701,16.45370101928711,16.56034336090088,16.13441381454468,16.303504943847656,15327.7841796875,-0.0130009331297665,15414.9443359375,3.0,5.0,4.0,1
2007-10-23,16.284610748291016,16.409507751464844,16.236572265625,59497389,16.403742218017577,16.52383518218994,16.153628698984782,16.284610335032145,15429.583984375,0.0066415212723576,15444.92421875,3.0,5.0,4.0,1
2007-10-24,15.95795726776123,16.35186195373535,15.84266757965088,59063176,16.29998188018799,16.469072818756104,16.166118367513022,16.265395466486613,15231.2841796875,-0.0128519216647908,15405.0841796875,3.0,5.0,4.0,1
2007-10-25,15.919528007507324,16.09246253967285,15.861883163452148,37871374,16.182771301269533,16.396056365966796,16.17764730453491,16.243938859303793,15385.984375,0.0101567401334949,15380.8642578125,3.0,5.0,4.0,1
2007-10-26,16.06363868713379,16.20775032043457,15.83306121826172,53950017,16.092461395263673,16.31727542877197,16.20262664159139,16.228406810760497,15603.884765625,0.0141622651703101,15395.704296875,3.0,5.0,4.0,1
2007-10-29,16.3326473236084,16.438329696655273,16.06363868713379,38285974,16.11167640686035,16.282688713073732,16.247461350758872,16.22040058771769,15738.083984375,0.0086003723281549,15477.7642578125,3.0,5.0,4.0,1
2007-10-30,16.428722381591797,16.515188217163086,16.24618148803711,80321051,16.14049873352051,16.272120475769043,16.278845659891765,16.2082311630249,15782.484375,0.002821206867944,15548.3443359375,3.0,5.0,4.0,1
2007-10-31,16.68812370300293,16.71694564819336,16.380685806274414,36973626,16.28653202056885,16.293256950378417,16.295498593648276,16.19494088490804,15890.484375,0.0068430291096042,15680.184375,3.0,5.0,4.0,1
2007-11-01,16.467151641845703,16.784196853637695,16.313432693481445,44588864,16.396056747436525,16.28941402435303,16.310550244649253,16.182291094462077,15759.583984375,-0.0082376589370014,15754.904296875,3.0,5.0,4.0,1
2007-11-02,16.44793701171875,16.495973587036133,16.26539421081543,41152256,16.472916412353516,16.282688903808594,16.325601927439372,16.180209477742512,15823.6845703125,0.0040674034289898,15798.8642578125,3.0,5.0,4.0,1
2007-11-05,16.524795532226562,16.524795532226562,16.217357635498047,35522753,16.511346054077148,16.31151123046875,16.344176292419434,16.172843742370606,15825.884765625,0.0001390444370097,15816.4244140625,3.0,5.0,4.0,1
2007-11-06,16.457544326782227,16.707338333129883,16.409507751464844,50503043,16.517110443115236,16.328804588317873,16.368835417429604,16.168520387013753,15895.384765625,0.0043915396219085,15839.0044921875,3.0,5.0,4.0,1
2007-11-07,16.236572265625,16.495973587036133,16.140499114990234,33769224,16.426800155639647,16.356666088104248,16.38388706843058,16.1648375193278,15841.884765625,-0.0033657568400419,15829.2845703125,3.0,5.0,4.0,1
2007-11-08,15.919528007507324,16.236572265625,15.81384563446045,66393749,16.31727542877197,16.356666088104248,16.38676929473877,16.16547802289327,15945.68359375,0.006552176692399,15866.5044921875,3.0,5.0,4.0,1
2007-11-09,15.67934226989746,15.996386528015137,15.602481842041016,36380846,16.163556480407713,16.318236446380617,16.382926336924235,16.154109239578247,15731.1845703125,-0.0134518549911258,15848.0044921875,3.0,5.0,4.0,1
2007-11-12,15.881097793579102,15.909919738769531,15.573659896850586,50538149,16.034816932678222,16.273081493377685,16.381965605417886,16.146903657913207,15774.6845703125,0.0027652081637954,15837.764453125,3.0,5.0,4.0,1
2007-11-13,16.03481674194336,16.082853317260742,15.71777057647705,28843475,15.95027141571045,16.23369092941284,16.368835417429604,16.14514228502909,15814.7841796875,0.0025420228972734,15821.6443359375,3.0,5.0,4.0,1
2007-11-14,16.217357635498047,16.409507751464844,16.03481674194336,49457287,15.946428489685058,16.186614322662354,16.36114943822225,16.143220790227254,15808.884765625,-0.000373031588384,15815.0443359375,3.0,5.0,4.0,1
2007-11-15,16.20775032043457,16.371076583862305,16.06363868713379,52311970,16.00407295227051,16.16067419052124,16.353143215179443,16.14338091214498,15725.7841796875,-0.0052565748419012,15771.064453125,3.0,5.0,4.0,1
2007-11-16,16.025209426879883,16.20775032043457,15.919528007507324,64603952,16.07324638366699,16.118401432037352,16.331686623891194,16.14113917350769,15768.984375,0.0027470932335635,15778.6244140625,3.0,5.0,4.0,1
2007-11-19,15.746594429016112,16.159713745117188,15.73698616027832,36481955,16.046345710754395,16.04058132171631,16.304145304361978,16.134734217325846,15539.2841796875,-0.0145665814519205,15731.5443359375,3.0,5.0,4.0,1
2007-11-20,15.83306121826172,15.881097793579102,15.573659896850586,39554836,16.005994606018067,15.978133010864259,16.276924260457356,16.13313298225403,15699.984375,0.0103415442728411,15708.584375,3.0,5.0,4.0,1
2007-11-21,15.448762893676758,15.83306121826172,15.362296104431152,74540006,15.85227565765381,15.899352073669434,16.24169699350993,16.124166027704874,15364.484375,-0.021369448018957,15619.704296875,3.0,5.0,4.0,1
2007-11-23,15.71777057647705,15.83306121826172,15.429548263549805,29473075,15.63514747619629,15.854196929931641,16.16323626836141,16.10447072982788,15392.1845703125,0.0049030602700952,15462.604296875,3.0,5.0,4.0,1
2007-11-26,15.640912055969238,15.9291353225708,15.612090110778809,30359023,15.614011001586913,15.830178356170654,16.128649520874024,16.092141167322794,15330.1845703125,-0.0040280182268331,15420.784375,3.0,5.0,4.0,1
2007-11-27,15.602481842041016,15.746594429016112,15.506407737731934,32848250,15.567895126342773,15.78694486618042,16.097585423787436,16.0766091187795,15315.583984375,-0.0009524077071958,15343.904296875,3.0,5.0,4.0,1
2007-11-28,15.95795726776123,16.12128448486328,15.554445266723633,44571606,15.669734001159668,15.761004829406739,16.08029203414917,16.07324651082357,15566.484375,0.0163820322412107,15384.304296875,3.0,5.0,4.0,1
2007-11-29,16.198143005371094,16.236572265625,15.95795726776123,46339815,15.823452949523926,15.76004409790039,16.07004410425822,16.074687639872234,15656.583984375,0.0057880512519385,15452.204296875,3.0,5.0,4.0,1
2007-11-30,16.342254638671875,16.399900436401367,16.111675262451172,45831080,15.948349761962891,15.79174861907959,16.064279651641847,16.08509570757548,15759.884765625,0.0065979131433198,15525.7443359375,3.0,5.0,4.0,1
2007-12-03,16.26539421081543,16.35186195373535,16.188535690307617,33930734,16.073246192932128,15.84362859725952,16.065240383148193,16.099827098846436,15734.984375,-0.0015799855770082,15606.704296875,3.0,5.0,4.0,1
2007-12-04,16.198143005371094,16.323040008544922,16.025209426879883,36750934,16.192378425598143,15.88013677597046,16.062358125050864,16.107993412017823,15708.1845703125,-0.0017031986844601,15685.2244140625,3.0,5.0,4.0,1
2007-12-05,16.3326473236084,16.371076583862305,16.198143005371094,28055038,16.26731643676758,15.968525218963624,16.074847793579103,16.120483080546062,15802.1845703125,0.0059841415524015,15732.364453125,3.0,5.0,4.0,1
2007-12-06,16.284610748291016,16.544010162353516,16.236572265625,31148401,16.284609985351562,16.054031467437746,16.087017218271892,16.132332261403402,15695.884765625,-0.00672690565121,15740.224609375,3.0,5.0,4.0,1
2007-12-07,16.553619384765625,16.62087059020996,16.284610748291016,44911601,16.326882934570314,16.1376163482666,16.103349908192953,16.15298827489217,15819.583984375,0.007880996872563,15752.164453125,3.0,5.0,4.0,1
2007-12-10,16.640085220336914,16.755374908447266,16.428722381591797,30540312,16.40182113647461,16.23753366470337,16.1135978380839,16.180529594421387,15832.6845703125,0.0008281245543775,15771.7044921875,3.0,5.0,4.0,1
2007-12-11,16.59204864501953,16.736160278320312,16.495973587036133,53834599,16.480602264404297,16.33649034500122,16.119042046864827,16.198943853378296,15890.484375,0.0036506635644013,15808.164453125,3.0,5.0,4.0,1
2007-12-12,16.601655960083008,16.85144805908203,16.30382537841797,59144725,16.534403991699218,16.400860214233397,16.116159788767497,16.205829191207886,15859.984375,-0.0019193876838634,15819.7244140625,3.0,5.0,4.0,1
2007-12-13,16.294218063354492,16.601655960083008,16.27500343322754,52479370,16.536325454711914,16.41046772003174,16.11039533615112,16.210472790400186,15499.1845703125,-0.0227490643216664,15780.384375,3.0,5.0,4.0,1
2007-12-14,16.524795532226562,16.5632266998291,16.217357635498047,29225454,16.5305606842041,16.428721809387206,16.112957286834718,16.219279607137043,15575.6845703125,0.0049357435323746,15731.6044921875,3.0,5.0,4.0,1
2007-12-17,16.198143005371094,16.524795532226562,16.140499114990234,64365674,16.442172241210937,16.421996688842775,16.102068869272866,16.22312258084615,15318.484375,-0.0165129304045311,15628.764453125,3.0,5.0,4.0,1
2007-12-18,16.140499114990234,16.323040008544922,16.111675262451172,56642914,16.351862335205077,16.416232299804687,16.09150069554647,16.230168056488036,15282.083984375,-0.0023762396940787,15507.084375,3.0,5.0,4.0,1
2007-12-19,16.054031372070312,16.198143005371094,16.044424057006836,45484711,16.24233741760254,16.388370704650878,16.085415999094646,16.234651533762612,15177.083984375,-0.0068707906662046,15370.504296875,3.0,5.0,4.0,1
2007-12-20,15.93874168395996,16.159713745117188,15.861883163452148,59945846,16.17124214172363,16.353783798217773,16.0860564549764,16.236412874857585,15140.1845703125,-0.0024312584749803,15298.704296875,3.0,5.0,4.0,1
2007-12-21,16.054031372070312,16.236572265625,16.03481674194336,115933276,16.077089309692383,16.303824996948244,16.098546091715495,16.240736214319863,15289.2841796875,0.0098479386881029,15241.42421875,3.0,5.0,4.0,1
2007-12-27,16.0732479095459,16.226966857910156,15.93874168395996,88571248,16.03481674194336,16.193339538574218,16.105591583251954,16.23721350034078,15256.1845703125,-0.0021648894079013,15228.9642578125,3.0,5.0,4.0,1
2007-12-28,16.102069854736328,16.12128448486328,15.977171897888184,31935697,16.04442443847656,16.14338092803955,16.101748657226562,16.231449047724407,15182.2841796875,-0.0048439628063234,15209.004296875,3.0,5.0,4.0,1
2008-01-02,15.9291353225708,16.159713745117188,15.852275848388672,98910227,16.04250316619873,16.106872653961183,16.092461490631102,16.222802352905273,15002.484375,-0.0118427374010068,15174.084375,3.0,5.0,4.0,1
2008-01-03,15.794631004333496,15.9291353225708,15.698555946350098,90699091,15.990623092651367,16.033856201171876,16.084775543212892,16.208231083552043,14856.4853515625,-0.0097316564235715,15117.34453125,3.0,5.0,4.0,1
2008-01-04,15.467977523803713,15.794631004333496,15.32386589050293,138136793,15.873412322998046,15.960839653015139,16.075488313039145,16.189816808700563,14602.28515625,-0.0171103857539067,14979.9447265625,3.0,5.0,4.0,1
2008-01-07,15.535229682922363,15.59287452697754,15.371904373168944,32842184,15.76580867767334,15.90031270980835,16.065560595194498,16.171242427825927,14666.9853515625,0.0044308267247341,14862.1048828125,3.0,5.0,4.0,1
2008-01-08,15.237399101257324,15.583267211914062,15.198969841003418,87804409,15.592874526977539,15.81864948272705,16.058515135447184,16.150106064478557,14670.4853515625,0.0002386311785351,14759.7451171875,3.0,5.0,4.0,1
2008-01-09,15.04525089263916,15.237399101257324,14.99721336364746,107909320,15.416097640991211,15.729300403594973,16.045705223083495,16.123365370432534,14603.4853515625,-0.0045669927336701,14679.9453125,3.0,5.0,4.0,1
2008-01-10,14.708990097045898,15.026036262512209,14.670559883117676,99163023,15.198969459533691,15.594796276092529,16.012079207102456,16.087657737731934,14523.9853515625,-0.005443905895485,14613.4453125,3.0,5.0,4.0,1
2008-01-11,14.728204727172852,14.862709045410156,14.680168151855469,67784125,15.05101490020752,15.462213611602783,15.981655629475911,16.05515257517497,14457.9853515625,-0.0045442072821217,14584.5853515625,3.0,5.0,4.0,1
2008-01-14,14.689775466918944,14.785849571228027,14.50723361968994,41872494,14.881924057006836,15.323866367340088,15.951232083638509,16.024408753712972,14431.8857421875,-0.0018052037500632,14537.5654296875,3.0,5.0,4.0,1
2008-01-15,14.19018840789795,14.689775466918944,14.16136646270752,52903824,14.672481918334961,15.13267822265625,15.8923064549764,15.986299244562785,13945.1865234375,-0.0337238824810866,14392.5056640625,3.0,5.0,4.0,1
2008-01-16,14.11332893371582,14.372730255126951,13.901965141296388,97232170,14.486097526550292,14.951097583770752,15.82281265258789,15.946428378423056,13817.0859375,-0.0091860073525874,14235.22578125,3.0,5.0,4.0,1
2008-01-17,13.930788040161133,14.267047882080078,13.89235782623291,69239809,14.33045711517334,14.764713287353516,15.742430432637532,15.903355042139689,13775.5859375,-0.0030035276749178,14085.5458984375,3.0,5.0,4.0,1
2008-01-18,13.632957458496094,14.055684089660645,13.584919929504396,105942061,14.111407661437989,14.581211280822753,15.654682540893555,15.859961462020873,13655.38671875,-0.0087255249464773,13925.026171875,3.0,5.0,4.0,1
2008-01-22,12.9892578125,13.075724601745604,11.922833442687988,78668431,13.469630432128906,14.071056175231934,15.426025454203288,15.750436623891195,12839.6875,0.0169415489721169,13342.706640625,3.0,5.0,4.0,1
2008-01-23,12.54731559753418,13.37355613708496,12.470457077026367,75944134,13.156427764892578,13.821262645721436,15.30144894917806,15.694233083724976,12254.5869140625,-0.045569690534719,13030.2068359375,3.0,5.0,4.0,1
2008-01-24,13.642563819885254,13.642563819885254,12.54731559753418,81012865,13.098782920837403,13.714620018005371,15.204413763682048,15.6538818359375,13106.6865234375,0.0695331156693002,12896.426953125,3.0,5.0,4.0,1
2008-01-25,13.642563819885254,14.055684089660645,13.517667770385742,57155704,13.100704193115234,13.60605592727661,15.104496383666993,15.609047110875448,13141.0859375,0.0026245698331905,12793.566796875,3.0,5.0,4.0,1
2008-01-28,13.498453140258787,13.642563819885254,13.248659133911133,48181259,13.264030838012696,13.486923694610596,15.001376533508301,15.560209290186565,13026.6865234375,-0.0087054764428595,12873.7466796875,3.0,5.0,4.0,1
2008-01-29,13.748246192932127,13.825105667114258,13.460022926330566,38511407,13.415828514099122,13.442729473114014,14.906262874603271,15.511211331685384,13246.5859375,0.0168806867093069,12955.1263671875,3.0,5.0,4.0,1
2008-01-30,13.77706813812256,13.959609985351562,13.594527244567873,38287614,13.661779022216797,13.409103393554688,14.82235787709554,15.466376606623331,13217.0859375,-0.0022269889116476,13147.626171875,3.0,5.0,4.0,1
2008-01-31,13.517667770385742,13.834712982177734,13.287089347839355,55180168,13.636799812316895,13.367791366577148,14.72212028503418,15.417538785934449,13228.986328125,0.0009003793030681,13172.0861328125,3.0,5.0,4.0,1
2008-02-01,13.94039535522461,14.026862144470217,13.517667770385742,61119041,13.696366119384766,13.39853515625,14.646862030029297,15.374465449651082,13494.6865234375,0.0200846980049875,13242.80625,3.0,5.0,4.0,1
2008-02-04,13.95000171661377,14.19018840789795,13.92117977142334,30603473,13.786675834655762,13.525353336334229,14.573845450083414,15.332673072814941,13515.6865234375,0.0015561680490707,13340.60625,3.0,5.0,4.0,1
2008-02-05,13.142976760864258,13.95000171661377,13.114154815673828,59823266,13.665621948242187,13.540725231170654,14.476810296376547,15.281113147735596,12814.6875,-0.0518655876060679,13254.2265625,3.0,5.0,4.0,1
2008-02-06,13.171799659729004,13.267873764038086,12.998866081237791,36606954,13.544568252563476,13.603173637390137,14.384578895568847,15.235317675272624,13037.2861328125,0.017370586119443,13218.2666015625,3.0,5.0,4.0,1
2008-02-07,12.893183708190918,13.171799659729004,12.777894973754885,57794625,13.419671440124512,13.528235626220702,14.279217306772868,15.188881699244181,12889.4873046875,-0.0113366253236566,13150.366796875,3.0,5.0,4.0,1
2008-02-08,12.93161392211914,13.046902656555176,12.7298583984375,37666033,13.217915153503418,13.457140636444091,14.175136725107828,15.139723634719848,12934.787109375,0.0035144768458732,13038.3869140625,3.0,5.0,4.0,1
2008-02-11,12.73946475982666,12.96043586730957,12.691428184509276,39197471,12.975807762145996,13.381241798400879,14.064010620117188,15.08480110168457,12818.787109375,-0.0089680641064378,12899.00703125,3.0,5.0,4.0,1
2008-02-12,13.133370399475098,13.191015243530272,12.585745811462402,55627517,12.973886489868164,13.319754219055175,13.96505397160848,15.033401314417521,13254.6865234375,0.0340047315197009,12987.0068359375,3.0,5.0,4.0,1
2008-02-13,13.267873764038086,13.392770767211914,12.950828552246094,28459004,12.99310131072998,13.268834781646728,13.876345252990722,14.984403371810913,13266.6865234375,0.0009053401586511,13032.8869140625,3.0,5.0,4.0,1
2008-02-14,13.267873764038086,13.536882400512695,13.12376308441162,35979078,13.068039321899414,13.243855381011963,13.792120011647542,14.938447777430216,13313.1865234375,0.0035050198795194,13117.6267578125,3.0,5.0,4.0,1
2008-02-15,12.950828552246094,13.306303977966309,12.883577346801758,40830985,13.071882247924805,13.144898700714112,13.708215045928956,14.89185167948405,13073.88671875,-0.0179746452335974,13145.4466796875,3.0,5.0,4.0,1
2008-02-19,13.248659133911133,13.325518608093262,12.950828552246094,75010067,13.200621795654296,13.08725414276123,13.566345183054606,14.812430159250896,13269.6865234375,-0.0031925634399108,13247.1265625,3.0,5.0,4.0,1
2008-02-20,13.027688026428224,13.248659133911133,12.941221237182615,36536117,13.152584648132324,13.072842979431153,13.499093087514241,14.772399155298869,13080.38671875,-0.0142655822617324,13209.8666015625,3.0,5.0,4.0,1
2008-02-21,13.15258502960205,13.287089347839355,13.018080711364746,27889260,13.129526901245118,13.098783111572265,13.447212918599446,14.729646062850952,13172.986328125,0.0070792715357768,13181.8265625,3.0,5.0,4.0,1
2008-02-22,13.00847339630127,13.18140697479248,12.912399291992188,25387291,13.141055870056153,13.106469058990479,13.389888540903728,14.68577208518982,13017.486328125,-0.0118044607446377,13170.546484375,3.0,5.0,4.0,1
2008-02-25,13.210229873657228,13.27748203277588,13.00847339630127,29053981,13.12952709197998,13.153545570373534,13.34057035446167,14.64590121905009,13156.5859375,0.01068559673264,13139.4263671875,3.0,5.0,4.0,1
2008-02-26,13.575311660766602,13.575311660766602,13.210229873657228,36725987,13.194857597351074,13.197739696502685,13.320074462890625,14.606190458933513,13436.5859375,0.0212821169055659,13172.80625,3.0,5.0,4.0,1
2008-02-27,13.556097030639648,13.584919929504396,13.315911293029783,25195798,13.30053939819336,13.226562023162842,13.301500066121418,14.562156359354654,13454.2861328125,0.0013173134451587,13247.5861328125,3.0,5.0,4.0,1
2008-02-28,13.383163452148438,13.556097030639648,13.315911293029783,36005424,13.346655082702636,13.238090991973877,13.283245913187663,14.512838172912598,13272.0859375,-0.0135421674189125,13267.4060546875,3.0,5.0,4.0,1
2008-02-29,13.219837188720703,13.383163452148438,13.037296295166016,39658947,13.388927841186524,13.264991855621338,13.269475237528484,14.46207888921102,13170.38671875,-0.0076626401628888,13297.9861328125,3.0,5.0,4.0,1
2008-03-03,12.893183708190918,13.219837188720703,12.845147132873535,33874218,13.325518608093262,13.227522850036621,13.276520697275798,14.406996234258015,12862.4873046875,-0.0233781604623772,13239.16640625,3.0,5.0,4.0,1
2008-03-04,12.624176025390623,12.96043586730957,12.614567756652832,32392737,13.135291481018067,13.16507453918457,13.264351304372152,14.34518837928772,12630.0869140625,-0.0180680754134004,13077.8666015625,3.0,5.0,4.0,1
2008-03-05,12.902791023254396,12.950828552246094,12.624176025390623,40815946,13.004630279541015,13.152584838867188,13.276200485229491,14.288824717203775,12948.0869140625,0.0251779740047501,12976.6267578125,3.0,5.0,4.0,1
2008-03-06,12.57613754272461,12.93161392211914,12.528100967407228,35663746,12.84322509765625,13.094940090179444,13.240652942657471,14.222533353169759,12803.287109375,-0.0111831041642327,12882.8669921875,3.0,5.0,4.0,1
2008-03-07,12.432026863098145,12.585745811462402,12.29752254486084,49774945,12.685663032531739,13.03729543685913,13.200301710764567,14.152399047215779,12691.287109375,-0.0087477535294815,12787.0470703125,3.0,5.0,4.0,1
2008-03-10,12.259093284606934,12.48967170715332,12.172625541687012,46524918,12.558844947814942,12.9421817779541,13.158989715576173,14.080183124542236,12654.9873046875,-0.0028602146003524,12745.5470703125,3.0,5.0,4.0,1
2008-03-11,12.797109603881836,12.854754447937012,12.259093284606934,75609044,12.593431663513183,12.864361572265626,13.127285162607828,14.01677401860555,13056.0859375,0.0316949059809748,12830.746875,3.0,5.0,4.0,1
2008-03-12,12.9892578125,13.162192344665527,12.797109603881836,40930803,12.610725021362304,12.80767765045166,13.10102481842041,13.961691347757975,13131.2861328125,0.0057597809690044,12867.38671875,3.0,5.0,4.0,1
2008-03-13,12.845147132873535,12.9892578125,12.528100967407228,40770440,12.66452693939209,12.75387601852417,13.07860746383667,13.900363874435424,13073.1865234375,-0.0044245178109264,12921.3666015625,3.0,5.0,4.0,1
2008-03-14,12.701034545898438,13.18140697479248,12.604961395263672,39826413,12.718328475952148,12.701995754241944,13.03729543685913,13.842078733444215,13021.38671875,-0.0039622937066363,12987.3865234375,3.0,5.0,4.0,1
2008-03-17,12.31673812866211,12.701034545898438,12.201448440551758,45746991,12.729857444763184,12.644351196289062,12.982853317260743,13.778349383672078,12655.9873046875,-0.0280614823869985,12987.5865234375,3.0,5.0,4.0,1
2008-03-18,12.93161392211914,13.00847339630127,12.31673812866211,55017482,12.756758308410644,12.675094985961914,12.97580788930257,13.726309092839559,13030.486328125,0.0295906604851596,12982.4666015625,3.0,5.0,4.0,1
2008-03-19,12.9892578125,13.267873764038086,12.883577346801758,46201835,12.756758308410644,12.683741664886474,12.969723161061605,13.677151028315226,12964.6875,-0.0050496064742403,12949.146875,3.0,5.0,4.0,1
2008-03-20,12.970044136047363,13.142976760864258,12.720250129699709,82240963,12.78173770904541,12.72313232421875,12.972285175323487,13.625751241048176,12964.1875,-3.856629787646337e-05,12927.3470703125,3.0,5.0,4.0,1
2008-03-25,13.431200981140137,13.431200981140137,12.970044136047363,88104802,12.92777099609375,12.823049736022949,12.988938077290852,13.58203740119934,13434.1865234375,0.0362536428478452,13009.90703125,3.0,5.0,4.0,1
2008-03-26,13.383163452148438,13.431200981140137,13.248659133911133,56455671,13.141056060791016,12.9354567527771,13.010394700368245,13.537202660242716,13402.986328125,-0.0023224476791406,13159.3068359375,3.0,5.0,4.0,1
2008-03-27,13.517667770385742,13.680994033813477,13.248659133911133,79237840,13.258266830444336,13.00751256942749,13.023204612731934,13.494129292170207,13537.88671875,0.0100649502523122,13260.7869140625,3.0,5.0,4.0,1
2008-03-28,13.47923755645752,13.632957458496094,13.383163452148438,29018229,13.35626277923584,13.056510543823242,13.030250072479248,13.453297662734986,13442.38671875,-0.0070542767851449,13356.3267578125,3.0,5.0,4.0,1
2008-03-31,13.40237808227539,13.47923755645752,13.239051818847656,63445379,13.442729568481445,13.112233638763428,13.034733549753826,13.413426780700684,13268.986328125,-0.0128995240393682,13417.2865234375,3.0,5.0,4.0,1
2008-04-01,13.95000171661377,13.959609985351562,13.325518608093262,115161241,13.546489715576172,13.23713035583496,13.068039321899414,13.388127183914184,13699.0859375,0.0324139010124202,13470.26640625,3.0,5.0,4.0,1
2008-04-02,14.228617668151855,14.267047882080078,13.95000171661377,73226366,13.715580558776855,13.428318309783936,13.100064118703207,13.366350317001343,13838.6865234375,0.0101905037003495,13557.4064453125,3.0,5.0,4.0,1
2008-04-03,14.132543563842772,14.238225936889648,13.959609985351562,114238182,13.838555717468262,13.5484112739563,13.129526933034262,13.347936058044434,13738.88671875,-0.0072116529642084,13597.6064453125,3.0,5.0,4.0,1
2008-04-04,14.170973777770996,14.238225936889648,14.055684089660645,109727294,13.976902961730957,13.6665828704834,13.16763645807902,13.333364772796632,13846.38671875,0.0078245058861494,13678.4064453125,3.0,5.0,4.0,1
2008-04-07,14.315085411071776,14.411160469055176,14.170973777770996,50145970,14.159444427490234,13.80108699798584,13.206386470794678,13.326799694697062,13919.5859375,0.0052865213312927,13808.5263671875,3.0,5.0,4.0,1
2008-04-08,14.257439613342283,14.430374145507812,14.14215087890625,118769303,14.220932006835938,13.883710861206055,13.248018678029378,13.318953609466552,13759.38671875,-0.0115089069078136,13820.5865234375,3.0,5.0,4.0,1
2008-04-09,13.978824615478516,14.257439613342283,13.95000171661377,105498472,14.17097339630127,13.943276977539062,13.273638502756755,13.307104428609213,13598.986328125,-0.0116575247068549,13772.646484375,3.0,5.0,4.0,1
2008-04-10,13.69060230255127,13.796282768249512,13.52727508544922,100044365,14.08258514404297,13.960570430755615,13.277481524149577,13.298777993520101,13507.88671875,-0.0066989999972711,13726.446484375,3.0,5.0,4.0,1
2008-04-11,13.488844871520996,13.81549835205078,13.431200981140137,103976235,13.946159362792969,13.961531162261963,13.275239785512289,13.288369925816854,13278.2861328125,-0.0169975208349058,13612.8263671875,3.0,5.0,4.0,1
2008-04-14,13.392770767211914,13.488844871520996,13.27748203277588,89492401,13.761696434020996,13.960570430755615,13.275560029347737,13.2794029712677,13160.2861328125,-0.008886689051564,13460.96640625,3.0,5.0,4.0,1
2008-04-15,13.469630241394045,13.584919929504396,13.363948822021484,87484366,13.604134559631348,13.912533283233643,13.283886464436849,13.276680850982666,13408.88671875,0.0188902113091344,13390.86640625,3.0,5.0,4.0,1
2008-04-16,13.680994033813477,13.7194242477417,13.460022926330566,50545535,13.54456844329834,13.857770919799805,13.310146808624268,13.293333752950032,13637.5859375,0.0170557946790768,13398.586328125,3.0,5.0,4.0,1
2008-04-17,13.6233491897583,13.767460823059082,13.584919929504396,98715253,13.531117820739746,13.806851482391357,13.343452580769856,13.303901942571004,13568.6865234375,-0.0050521708444779,13410.7462890625,3.0,5.0,4.0,1
